YEAR(ORIGINATION_TS),MONTHNAME(ORIGINATION_TS),STATE_CD,PRODUCT_CD,Customer Channel,CUSTOMER_TYPE,CNT
2024,Dec,WI,ILP,DIGITAL,,0
2024,Dec,WI,ILP,PHYSICAL,NEW,279
2024,Dec,WI,ILP,PHYSICAL,NON_NEW,674
2024,Dec,WI,ILP,PHYSICAL,,-1
2024,Dec,WI,ILP,UNKNOWN,NEW,-2
2024,Dec,WI,ILP,UNKNOWN,,0
2024,Dec,WI,PDL,DIGITAL,NON_NEW,0
2024,Dec,WI,PDL,PHYSICAL,NEW,0
2024,Dec,WI,PDL,PHYSICAL,NON_NEW,0
2024,Dec,WY,ILP,PHYSICAL,NON_NEW,0
2024,Dec,WY,PDL,DIGITAL,NEW,27
2024,Dec,WY,PDL,DIGITAL,NON_NEW,660
2024,Dec,WY,PDL,DIGITAL,,0
2024,Dec,WY,PDL,PHYSICAL,NEW,127
2024,Dec,WY,PDL,PHYSICAL,NON_NEW,2958
2024,Dec,WY,PDL,PHYSICAL,,0
2024,Dec,WY,PDL,UNKNOWN,NEW,0
2024,Dec,WY,PDL,UNKNOWN,,0
2024,Feb,AL,ILP,DIGITAL,NEW,219
2024,Feb,AL,ILP,DIGITAL,NON_NEW,732
2024,Feb,AL,ILP,DIGITAL,,0
2024,Feb,AL,ILP,PHYSICAL,NEW,735
2024,Feb,AL,ILP,PHYSICAL,NON_NEW,3508
2024,Feb,AL,ILP,PHYSICAL,,-1
2024,Feb,AL,ILP,UNKNOWN,NEW,-1
2024,Feb,AL,ILP,UNKNOWN,,0
2024,Feb,AL,PDL,DIGITAL,NEW,0
2024,Feb,AL,PDL,DIGITAL,NON_NEW,0
2024,Feb,AL,PDL,DIGITAL,,0
2024,Feb,AL,PDL,PHYSICAL,NEW,0
2024,Feb,AL,PDL,PHYSICAL,NON_NEW,0
2024,Feb,AL,PDL,PHYSICAL,,0
2024,Feb,AL,PDL,UNKNOWN,,0
2024,Feb,AL,PDL,,NEW,0
2024,Feb,AL,PDL,,NON_NEW,0
2024,Feb,CA,ILP,DIGITAL,NON_NEW,0
2024,Feb,CA,ILP,PHYSICAL,NON_NEW,0
2024,Feb,CA,PDL,DIGITAL,NEW,725
2024,Feb,CA,PDL,DIGITAL,NON_NEW,16775
2024,Feb,CA,PDL,DIGITAL,,-1
2024,Feb,CA,PDL,PHYSICAL,NEW,1889
2024,Feb,CA,PDL,PHYSICAL,NON_NEW,59290
2024,Feb,CA,PDL,PHYSICAL,,-2
2024,Feb,CA,PDL,UNKNOWN,NEW,1
2024,Feb,CA,PDL,UNKNOWN,,0
2024,Feb,CA,PDL,,NEW,0
2024,Feb,CA,PDL,,NON_NEW,0
2024,Feb,CA,PDL,,,0
2024,Feb,CO,ILP,DIGITAL,NEW,0
2024,Feb,CO,ILP,DIGITAL,NON_NEW,0
2024,Feb,CO,ILP,DIGITAL,,0
2024,Feb,CO,ILP,PHYSICAL,NEW,0
2024,Feb,CO,ILP,PHYSICAL,NON_NEW,0
2024,Feb,CO,ILP,PHYSICAL,,0
2024,Feb,CO,ILP,UNKNOWN,,0
2024,Feb,CO,ILP,,NEW,0
2024,Feb,CO,PDL,DIGITAL,NON_NEW,0
2024,Feb,CO,PDL,PHYSICAL,NON_NEW,0
2024,Feb,DE,ILP,DIGITAL,NEW,43
2024,Feb,DE,ILP,DIGITAL,NON_NEW,59
2024,Feb,DE,ILP,DIGITAL,,0
2024,Feb,DE,ILP,PHYSICAL,NEW,90
2024,Feb,DE,ILP,PHYSICAL,NON_NEW,205
2024,Feb,DE,ILP,PHYSICAL,,0
2024,Feb,DE,ILP,UNKNOWN,NEW,0
2024,Feb,DE,ILP,UNKNOWN,,0
2024,Feb,FL,ILP,DIGITAL,NEW,508
2024,Feb,FL,ILP,DIGITAL,NON_NEW,3951
2024,Feb,FL,ILP,DIGITAL,,0
2024,Feb,FL,ILP,PHYSICAL,NEW,2025
2024,Feb,FL,ILP,PHYSICAL,NON_NEW,18447
2024,Feb,FL,ILP,PHYSICAL,,0
2024,Feb,FL,ILP,UNKNOWN,NEW,-1
2024,Feb,FL,ILP,UNKNOWN,,0
2024,Feb,FL,ILP,,NEW,0
2024,Feb,FL,ILP,,NON_NEW,0
2024,Feb,FL,ILP,,,0
2024,Feb,FL,PDL,DIGITAL,NEW,295
2024,Feb,FL,PDL,DIGITAL,NON_NEW,4388
2024,Feb,FL,PDL,DIGITAL,,0
2024,Feb,FL,PDL,PHYSICAL,NEW,279
2024,Feb,FL,PDL,PHYSICAL,NON_NEW,22799
2024,Feb,FL,PDL,PHYSICAL,,-3
2024,Feb,FL,PDL,UNKNOWN,NEW,-1
2024,Feb,FL,PDL,UNKNOWN,,0
2024,Feb,FL,PDL,,NEW,0
2024,Feb,FL,PDL,,NON_NEW,0
2024,Feb,FL,PDL,,,0
2024,Feb,IA,ILP,PHYSICAL,NON_NEW,0
2024,Feb,IA,PDL,DIGITAL,NEW,72
2024,Feb,IA,PDL,DIGITAL,NON_NEW,1709
2024,Feb,IA,PDL,DIGITAL,,0
2024,Feb,IA,PDL,PHYSICAL,NEW,373
2024,Feb,IA,PDL,PHYSICAL,NON_NEW,9490
2024,Feb,IA,PDL,PHYSICAL,,0
2024,Feb,IA,PDL,UNKNOWN,NEW,0
2024,Feb,IA,PDL,UNKNOWN,,0
2024,Feb,ID,ILP,DIGITAL,NEW,25
2024,Feb,ID,ILP,DIGITAL,NON_NEW,58
2024,Feb,ID,ILP,DIGITAL,,0
2024,Feb,ID,ILP,PHYSICAL,NEW,32
2024,Feb,ID,ILP,PHYSICAL,NON_NEW,84
2024,Feb,ID,ILP,PHYSICAL,,0
2024,Feb,ID,ILP,UNKNOWN,NEW,0
2024,Feb,ID,ILP,UNKNOWN,,0
2024,Feb,ID,PDL,PHYSICAL,NON_NEW,0
2024,Feb,IN,PDL,DIGITAL,NEW,132
2024,Feb,IN,PDL,DIGITAL,NON_NEW,2363
2024,Feb,IN,PDL,DIGITAL,,0
2024,Feb,IN,PDL,PHYSICAL,NEW,437
2024,Feb,IN,PDL,PHYSICAL,NON_NEW,14163
2024,Feb,IN,PDL,PHYSICAL,,-6
2024,Feb,IN,PDL,UNKNOWN,NEW,0
2024,Feb,IN,PDL,UNKNOWN,,0
2024,Feb,KS,ILP,DIGITAL,NON_NEW,0
2024,Feb,KS,ILP,PHYSICAL,NON_NEW,0
2024,Feb,KS,PDL,DIGITAL,NEW,21
2024,Feb,KS,PDL,DIGITAL,NON_NEW,376
2024,Feb,KS,PDL,DIGITAL,,0
2024,Feb,KS,PDL,PHYSICAL,NEW,118
2024,Feb,KS,PDL,PHYSICAL,NON_NEW,1082
2024,Feb,KS,PDL,PHYSICAL,,0
2024,Feb,KS,PDL,UNKNOWN,NEW,0
2024,Feb,KS,PDL,UNKNOWN,,0
2024,Feb,KY,ILP,PHYSICAL,NON_NEW,0
2024,Feb,KY,PDL,DIGITAL,NEW,50
2024,Feb,KY,PDL,DIGITAL,NON_NEW,395
2024,Feb,KY,PDL,DIGITAL,,0
2024,Feb,KY,PDL,PHYSICAL,NEW,333
2024,Feb,KY,PDL,PHYSICAL,NON_NEW,8131
2024,Feb,KY,PDL,PHYSICAL,,-1
2024,Feb,KY,PDL,UNKNOWN,NEW,1
2024,Feb,KY,PDL,UNKNOWN,,0
2024,Feb,LA,ILP,PHYSICAL,NON_NEW,0
2024,Feb,LA,PDL,DIGITAL,NEW,85
2024,Feb,LA,PDL,DIGITAL,NON_NEW,2491
2024,Feb,LA,PDL,DIGITAL,,0
2024,Feb,LA,PDL,PHYSICAL,NEW,443
2024,Feb,LA,PDL,PHYSICAL,NON_NEW,12629
2024,Feb,LA,PDL,PHYSICAL,,0
2024,Feb,LA,PDL,UNKNOWN,NEW,-1
2024,Feb,LA,PDL,UNKNOWN,,0
2024,Feb,MI,ILP,DIGITAL,NON_NEW,1
2024,Feb,MI,ILP,PHYSICAL,NON_NEW,0
2024,Feb,MI,PDL,DIGITAL,NEW,355
2024,Feb,MI,PDL,DIGITAL,NON_NEW,11602
2024,Feb,MI,PDL,DIGITAL,,0
2024,Feb,MI,PDL,PHYSICAL,NEW,1415
2024,Feb,MI,PDL,PHYSICAL,NON_NEW,43064
2024,Feb,MI,PDL,PHYSICAL,,-1
2024,Feb,MI,PDL,UNKNOWN,NEW,-1
2024,Feb,MI,PDL,UNKNOWN,NON_NEW,0
2024,Feb,MI,PDL,UNKNOWN,,0
2024,Feb,MO,ILP,DIGITAL,NEW,258
2024,Feb,MO,ILP,DIGITAL,NON_NEW,341
2024,Feb,MO,ILP,DIGITAL,,0
2024,Feb,MO,ILP,PHYSICAL,NEW,457
2024,Feb,MO,ILP,PHYSICAL,NON_NEW,1277
2024,Feb,MO,ILP,PHYSICAL,,-1
2024,Feb,MO,ILP,UNKNOWN,NEW,1
2024,Feb,MO,ILP,UNKNOWN,,0
2024,Feb,MO,PDL,DIGITAL,NEW,0
2024,Feb,MO,PDL,DIGITAL,NON_NEW,1
2024,Feb,MO,PDL,DIGITAL,,0
2024,Feb,MO,PDL,PHYSICAL,NEW,0
2024,Feb,MO,PDL,PHYSICAL,NON_NEW,0
2024,Feb,MO,PDL,PHYSICAL,,0
2024,Feb,MO,PDL,UNKNOWN,,0
2024,Feb,MS,ILP,DIGITAL,NEW,157
2024,Feb,MS,ILP,DIGITAL,NON_NEW,332
2024,Feb,MS,ILP,DIGITAL,,0
2024,Feb,MS,ILP,PHYSICAL,NEW,642
2024,Feb,MS,ILP,PHYSICAL,NON_NEW,2534
2024,Feb,MS,ILP,PHYSICAL,,0
2024,Feb,MS,ILP,UNKNOWN,NEW,-1
2024,Feb,MS,ILP,UNKNOWN,,0
2024,Feb,MS,PDL,DIGITAL,NEW,33
2024,Feb,MS,PDL,DIGITAL,NON_NEW,471
2024,Feb,MS,PDL,DIGITAL,,0
2024,Feb,MS,PDL,PHYSICAL,NEW,261
2024,Feb,MS,PDL,PHYSICAL,NON_NEW,2041
2024,Feb,MS,PDL,PHYSICAL,,-1
2024,Feb,MS,PDL,UNKNOWN,NEW,0
2024,Feb,MS,PDL,UNKNOWN,NON_NEW,0
2024,Feb,MS,PDL,UNKNOWN,,0
2024,Feb,NC,PDL,PHYSICAL,,0
2024,Feb,NV,ILP,DIGITAL,NEW,109
2024,Feb,NV,ILP,DIGITAL,NON_NEW,133
2024,Feb,NV,ILP,DIGITAL,,0
2024,Feb,NV,ILP,PHYSICAL,NEW,148
2024,Feb,NV,ILP,PHYSICAL,NON_NEW,352
2024,Feb,NV,ILP,PHYSICAL,,0
2024,Feb,NV,ILP,UNKNOWN,NEW,0
2024,Feb,NV,ILP,UNKNOWN,,0
2024,Feb,NV,PDL,DIGITAL,NEW,0
2024,Feb,NV,PDL,DIGITAL,NON_NEW,0
2024,Feb,NV,PDL,PHYSICAL,NEW,0
2024,Feb,NV,PDL,PHYSICAL,NON_NEW,0
2024,Feb,NV,PDL,PHYSICAL,,0
2024,Feb,NV,PDL,UNKNOWN,,0
2024,Feb,OH,ILP,DIGITAL,NEW,199
2024,Feb,OH,ILP,DIGITAL,NON_NEW,1272
2024,Feb,OH,ILP,DIGITAL,,0
2024,Feb,OH,ILP,PHYSICAL,NEW,505
2024,Feb,OH,ILP,PHYSICAL,NON_NEW,4394
2024,Feb,OH,ILP,PHYSICAL,,-1
2024,Feb,OH,ILP,UNKNOWN,NEW,-5
2024,Feb,OH,ILP,UNKNOWN,,0
2024,Feb,OH,ILP,,NEW,0
2024,Feb,OH,ILP,,,0
2024,Feb,OH,PDL,DIGITAL,NON_NEW,0
2024,Feb,OH,PDL,PHYSICAL,NON_NEW,0
2024,Feb,OK,ILP,DIGITAL,NEW,279
2024,Feb,OK,ILP,DIGITAL,NON_NEW,725
2024,Feb,OK,ILP,DIGITAL,,0
2024,Feb,OK,ILP,PHYSICAL,NEW,482
2024,Feb,OK,ILP,PHYSICAL,NON_NEW,1884
2024,Feb,OK,ILP,PHYSICAL,,0
2024,Feb,OK,ILP,UNKNOWN,NEW,-1
2024,Feb,OK,ILP,UNKNOWN,,0
2024,Feb,OK,PDL,PHYSICAL,NON_NEW,0
2024,Feb,RI,PDL,DIGITAL,NEW,33
2024,Feb,RI,PDL,DIGITAL,NON_NEW,718
2024,Feb,RI,PDL,DIGITAL,,0
2024,Feb,RI,PDL,PHYSICAL,NEW,147
2024,Feb,RI,PDL,PHYSICAL,NON_NEW,7322
2024,Feb,RI,PDL,PHYSICAL,,0
2024,Feb,RI,PDL,UNKNOWN,NEW,1
2024,Feb,RI,PDL,UNKNOWN,,0
2024,Feb,SC,PDL,DIGITAL,NEW,0
2024,Feb,SC,PDL,DIGITAL,NON_NEW,0
2024,Feb,SC,PDL,PHYSICAL,NEW,0
2024,Feb,SC,PDL,PHYSICAL,NON_NEW,0
2024,Feb,SC,PDL,PHYSICAL,,0
2024,Feb,SC,PDL,UNKNOWN,,0
2024,Feb,SC,PDL,,NON_NEW,0
2024,Feb,TN,ILP,DIGITAL,NON_NEW,0
2024,Feb,TN,ILP,PHYSICAL,NON_NEW,0
2024,Feb,TN,PDL,DIGITAL,NEW,44
2024,Feb,TN,PDL,DIGITAL,NON_NEW,629
2024,Feb,TN,PDL,DIGITAL,,0
2024,Feb,TN,PDL,PHYSICAL,NEW,90
2024,Feb,TN,PDL,PHYSICAL,NON_NEW,1198
2024,Feb,TN,PDL,PHYSICAL,,0
2024,Feb,TN,PDL,UNKNOWN,NEW,0
2024,Feb,TN,PDL,UNKNOWN,,0
2024,Feb,TN,PDL,,NEW,0
2024,Feb,TN,PDL,,NON_NEW,0
2024,Feb,TN,PDL,,,0
2024,Feb,TX,ILP,DIGITAL,NEW,704
2024,Feb,TX,ILP,DIGITAL,NON_NEW,2687
2024,Feb,TX,ILP,DIGITAL,,0
2024,Feb,TX,ILP,PHYSICAL,NEW,1864
2024,Feb,TX,ILP,PHYSICAL,NON_NEW,7987
2024,Feb,TX,ILP,PHYSICAL,,-2
2024,Feb,TX,ILP,UNKNOWN,NEW,-2
2024,Feb,TX,ILP,UNKNOWN,,-1
2024,Feb,TX,PDL,DIGITAL,NEW,329
2024,Feb,TX,PDL,DIGITAL,NON_NEW,1590
2024,Feb,TX,PDL,DIGITAL,,0
2024,Feb,TX,PDL,PHYSICAL,NEW,187
2024,Feb,TX,PDL,PHYSICAL,NON_NEW,1784
2024,Feb,TX,PDL,PHYSICAL,,0
2024,Feb,TX,PDL,UNKNOWN,NEW,0
2024,Feb,TX,PDL,UNKNOWN,,0
2024,Feb,UT,ILP,DIGITAL,NEW,28
2024,Feb,UT,ILP,DIGITAL,NON_NEW,45
2024,Feb,UT,ILP,DIGITAL,,0
2024,Feb,UT,ILP,PHYSICAL,NEW,26
2024,Feb,UT,ILP,PHYSICAL,NON_NEW,55
2024,Feb,UT,ILP,PHYSICAL,,0
2024,Feb,UT,ILP,UNKNOWN,NEW,0
2024,Feb,UT,ILP,UNKNOWN,,0
2024,Feb,UT,PDL,DIGITAL,NON_NEW,0
2024,Feb,UT,PDL,PHYSICAL,NEW,0
2024,Feb,UT,PDL,PHYSICAL,NON_NEW,0
2024,Feb,WI,ILP,DIGITAL,NEW,191
2024,Feb,WI,ILP,DIGITAL,NON_NEW,217
2024,Feb,WI,ILP,DIGITAL,,0
2024,Feb,WI,ILP,PHYSICAL,NEW,189
2024,Feb,WI,ILP,PHYSICAL,NON_NEW,501
2024,Feb,WI,ILP,PHYSICAL,,0
2024,Feb,WI,ILP,UNKNOWN,NEW,0
2024,Feb,WI,ILP,UNKNOWN,,0
2024,Feb,WI,PDL,DIGITAL,NON_NEW,0
2024,Feb,WI,PDL,PHYSICAL,NEW,0
2024,Feb,WI,PDL,PHYSICAL,NON_NEW,0
2024,Feb,WY,ILP,PHYSICAL,NON_NEW,0
2024,Feb,WY,PDL,DIGITAL,NEW,20
2024,Feb,WY,PDL,DIGITAL,NON_NEW,533
2024,Feb,WY,PDL,DIGITAL,,0
2024,Feb,WY,PDL,PHYSICAL,NEW,73
2024,Feb,WY,PDL,PHYSICAL,NON_NEW,2660
2024,Feb,WY,PDL,PHYSICAL,,0
2024,Feb,WY,PDL,UNKNOWN,NEW,0
2024,Feb,WY,PDL,UNKNOWN,,0
2024,Jan,AL,ILP,DIGITAL,NEW,291
2024,Jan,AL,ILP,DIGITAL,NON_NEW,728
2024,Jan,AL,ILP,DIGITAL,,0
2024,Jan,AL,ILP,PHYSICAL,NEW,915
2024,Jan,AL,ILP,PHYSICAL,NON_NEW,3585
2024,Jan,AL,ILP,PHYSICAL,,0
2024,Jan,AL,ILP,UNKNOWN,NEW,0
2024,Jan,AL,ILP,UNKNOWN,,0
2024,Jan,AL,PDL,DIGITAL,NEW,0
2024,Jan,AL,PDL,DIGITAL,NON_NEW,0
2024,Jan,AL,PDL,DIGITAL,,0
2024,Jan,AL,PDL,PHYSICAL,NEW,0
2024,Jan,AL,PDL,PHYSICAL,NON_NEW,0
2024,Jan,AL,PDL,PHYSICAL,,0
2024,Jan,AL,PDL,UNKNOWN,,0
2024,Jan,AL,PDL,,NEW,0
2024,Jan,AL,PDL,,NON_NEW,0
2024,Jan,CA,ILP,DIGITAL,NON_NEW,0
2024,Jan,CA,ILP,PHYSICAL,NON_NEW,0
2024,Jan,CA,PDL,DIGITAL,NEW,736
2024,Jan,CA,PDL,DIGITAL,NON_NEW,18334
2024,Jan,CA,PDL,DIGITAL,,0
2024,Jan,CA,PDL,PHYSICAL,NEW,2382
2024,Jan,CA,PDL,PHYSICAL,NON_NEW,60891
2024,Jan,CA,PDL,PHYSICAL,,0
2024,Jan,CA,PDL,UNKNOWN,NEW,-4
2024,Jan,CA,PDL,UNKNOWN,,0
2024,Jan,CA,PDL,,NEW,0
2024,Jan,CA,PDL,,NON_NEW,0
2024,Jan,CA,PDL,,,0
2024,Jan,CO,ILP,DIGITAL,NEW,0
2024,Jan,CO,ILP,DIGITAL,NON_NEW,0
2024,Jan,CO,ILP,DIGITAL,,0
2024,Jan,CO,ILP,PHYSICAL,NEW,0
2024,Jan,CO,ILP,PHYSICAL,NON_NEW,0
2024,Jan,CO,ILP,PHYSICAL,,0
2024,Jan,CO,ILP,UNKNOWN,,0
2024,Jan,CO,ILP,,NEW,0
2024,Jan,CO,PDL,DIGITAL,NON_NEW,0
2024,Jan,CO,PDL,PHYSICAL,NON_NEW,0
2024,Jan,DE,ILP,DIGITAL,NEW,60
2024,Jan,DE,ILP,DIGITAL,NON_NEW,63
2024,Jan,DE,ILP,DIGITAL,,0
2024,Jan,DE,ILP,PHYSICAL,NEW,90
2024,Jan,DE,ILP,PHYSICAL,NON_NEW,217
2024,Jan,DE,ILP,PHYSICAL,,0
2024,Jan,DE,ILP,UNKNOWN,NEW,0
2024,Jan,DE,ILP,UNKNOWN,,0
2024,Jan,FL,ILP,DIGITAL,NEW,677
2024,Jan,FL,ILP,DIGITAL,NON_NEW,4162
2024,Jan,FL,ILP,DIGITAL,,0
2024,Jan,FL,ILP,PHYSICAL,NEW,2372
2024,Jan,FL,ILP,PHYSICAL,NON_NEW,18743
2024,Jan,FL,ILP,PHYSICAL,,-2
2024,Jan,FL,ILP,UNKNOWN,NEW,1
2024,Jan,FL,ILP,UNKNOWN,,0
2024,Jan,FL,ILP,,NEW,0
2024,Jan,FL,ILP,,NON_NEW,0
2024,Jan,FL,ILP,,,0
2024,Jan,FL,PDL,DIGITAL,NEW,355
2024,Jan,FL,PDL,DIGITAL,NON_NEW,4618
2024,Jan,FL,PDL,DIGITAL,,0
2024,Jan,FL,PDL,PHYSICAL,NEW,308
2024,Jan,FL,PDL,PHYSICAL,NON_NEW,22515
2024,Jan,FL,PDL,PHYSICAL,,0
2024,Jan,FL,PDL,UNKNOWN,NEW,-1
2024,Jan,FL,PDL,UNKNOWN,,0
2024,Jan,FL,PDL,,NEW,0
2024,Jan,FL,PDL,,NON_NEW,0
2024,Jan,FL,PDL,,,0
2024,Jan,IA,ILP,PHYSICAL,NON_NEW,0
2024,Jan,IA,PDL,DIGITAL,NEW,84
2024,Jan,IA,PDL,DIGITAL,NON_NEW,1773
2024,Jan,IA,PDL,DIGITAL,,0
2024,Jan,IA,PDL,PHYSICAL,NEW,351
2024,Jan,IA,PDL,PHYSICAL,NON_NEW,9590
2024,Jan,IA,PDL,PHYSICAL,,-1
2024,Jan,IA,PDL,UNKNOWN,NEW,0
2024,Jan,IA,PDL,UNKNOWN,,0
2024,Jan,ID,ILP,DIGITAL,NEW,45
2024,Jan,ID,ILP,DIGITAL,NON_NEW,61
2024,Jan,ID,ILP,DIGITAL,,0
2024,Jan,ID,ILP,PHYSICAL,NEW,42
2024,Jan,ID,ILP,PHYSICAL,NON_NEW,58
2024,Jan,ID,ILP,PHYSICAL,,0
2024,Jan,ID,ILP,UNKNOWN,NEW,0
2024,Jan,ID,ILP,UNKNOWN,,0
2024,Jan,ID,PDL,PHYSICAL,NON_NEW,0
2024,Jan,IN,PDL,DIGITAL,NEW,154
2024,Jan,IN,PDL,DIGITAL,NON_NEW,2729
2024,Jan,IN,PDL,DIGITAL,,0
2024,Jan,IN,PDL,PHYSICAL,NEW,444
2024,Jan,IN,PDL,PHYSICAL,NON_NEW,15008
2024,Jan,IN,PDL,PHYSICAL,,0
2024,Jan,IN,PDL,UNKNOWN,NEW,-1
2024,Jan,IN,PDL,UNKNOWN,,0
2024,Jan,KS,ILP,DIGITAL,NON_NEW,0
2024,Jan,KS,ILP,PHYSICAL,NON_NEW,0
2024,Jan,KS,PDL,DIGITAL,NEW,34
2024,Jan,KS,PDL,DIGITAL,NON_NEW,443
2024,Jan,KS,PDL,DIGITAL,,0
2024,Jan,KS,PDL,PHYSICAL,NEW,118
2024,Jan,KS,PDL,PHYSICAL,NON_NEW,1076
2024,Jan,KS,PDL,PHYSICAL,,0
2024,Jan,KS,PDL,UNKNOWN,NEW,0
2024,Jan,KS,PDL,UNKNOWN,,0
2024,Jan,KY,ILP,PHYSICAL,NON_NEW,0
2024,Jan,KY,PDL,DIGITAL,NEW,67
2024,Jan,KY,PDL,DIGITAL,NON_NEW,404
2024,Jan,KY,PDL,DIGITAL,,0
2024,Jan,KY,PDL,PHYSICAL,NEW,335
2024,Jan,KY,PDL,PHYSICAL,NON_NEW,8044
2024,Jan,KY,PDL,PHYSICAL,,0
2024,Jan,KY,PDL,UNKNOWN,NEW,0
2024,Jan,KY,PDL,UNKNOWN,,0
2024,Jan,LA,ILP,PHYSICAL,NON_NEW,0
2024,Jan,LA,PDL,DIGITAL,NEW,126
2024,Jan,LA,PDL,DIGITAL,NON_NEW,2607
2024,Jan,LA,PDL,DIGITAL,,0
2024,Jan,LA,PDL,PHYSICAL,NEW,477
2024,Jan,LA,PDL,PHYSICAL,NON_NEW,12133
2024,Jan,LA,PDL,PHYSICAL,,0
2024,Jan,LA,PDL,UNKNOWN,NEW,1
2024,Jan,LA,PDL,UNKNOWN,,0
2024,Jan,MI,ILP,DIGITAL,NON_NEW,0
2024,Jan,MI,ILP,PHYSICAL,NON_NEW,0
2024,Jan,MI,PDL,DIGITAL,NEW,402
2024,Jan,MI,PDL,DIGITAL,NON_NEW,12237
2024,Jan,MI,PDL,DIGITAL,,0
2024,Jan,MI,PDL,PHYSICAL,NEW,1596
2024,Jan,MI,PDL,PHYSICAL,NON_NEW,44274
2024,Jan,MI,PDL,PHYSICAL,,0
2024,Jan,MI,PDL,UNKNOWN,NEW,0
2024,Jan,MI,PDL,UNKNOWN,NON_NEW,0
2024,Jan,MI,PDL,UNKNOWN,,0
2024,Jan,MO,ILP,DIGITAL,NEW,322
2024,Jan,MO,ILP,DIGITAL,NON_NEW,325
2024,Jan,MO,ILP,DIGITAL,,0
2024,Jan,MO,ILP,PHYSICAL,NEW,520
2024,Jan,MO,ILP,PHYSICAL,NON_NEW,1203
2024,Jan,MO,ILP,PHYSICAL,,0
2024,Jan,MO,ILP,UNKNOWN,NEW,-2
2024,Jan,MO,ILP,UNKNOWN,,0
2024,Jan,MO,PDL,DIGITAL,NEW,0
2024,Jan,MO,PDL,DIGITAL,NON_NEW,2
2024,Jan,MO,PDL,DIGITAL,,0
2024,Jan,MO,PDL,PHYSICAL,NEW,0
2024,Jan,MO,PDL,PHYSICAL,NON_NEW,0
2024,Jan,MO,PDL,PHYSICAL,,0
2024,Jan,MO,PDL,UNKNOWN,,0
2024,Jan,MS,ILP,DIGITAL,NEW,208
2024,Jan,MS,ILP,DIGITAL,NON_NEW,385
2024,Jan,MS,ILP,DIGITAL,,0
2024,Jan,MS,ILP,PHYSICAL,NEW,895
2024,Jan,MS,ILP,PHYSICAL,NON_NEW,2543
2024,Jan,MS,ILP,PHYSICAL,,-1
2024,Jan,MS,ILP,UNKNOWN,NEW,1
2024,Jan,MS,ILP,UNKNOWN,,0
2024,Jan,MS,PDL,DIGITAL,NEW,65
2024,Jan,MS,PDL,DIGITAL,NON_NEW,511
2024,Jan,MS,PDL,DIGITAL,,0
2024,Jan,MS,PDL,PHYSICAL,NEW,362
2024,Jan,MS,PDL,PHYSICAL,NON_NEW,1950
2024,Jan,MS,PDL,PHYSICAL,,0
2024,Jan,MS,PDL,UNKNOWN,NEW,-1
2024,Jan,MS,PDL,UNKNOWN,NON_NEW,0
2024,Jan,MS,PDL,UNKNOWN,,0
2024,Jan,NC,PDL,PHYSICAL,,0
2024,Jan,NV,ILP,DIGITAL,NEW,108
2024,Jan,NV,ILP,DIGITAL,NON_NEW,134
2024,Jan,NV,ILP,DIGITAL,,0
2024,Jan,NV,ILP,PHYSICAL,NEW,171
2024,Jan,NV,ILP,PHYSICAL,NON_NEW,384
2024,Jan,NV,ILP,PHYSICAL,,0
2024,Jan,NV,ILP,UNKNOWN,NEW,1
2024,Jan,NV,ILP,UNKNOWN,,0
2024,Jan,NV,PDL,DIGITAL,NEW,0
2024,Jan,NV,PDL,DIGITAL,NON_NEW,0
2024,Jan,NV,PDL,PHYSICAL,NEW,0
2024,Jan,NV,PDL,PHYSICAL,NON_NEW,0
2024,Jan,NV,PDL,PHYSICAL,,0
2024,Jan,NV,PDL,UNKNOWN,,0
2024,Jan,OH,ILP,DIGITAL,NEW,201
2024,Jan,OH,ILP,DIGITAL,NON_NEW,1304
2024,Jan,OH,ILP,DIGITAL,,0
2024,Jan,OH,ILP,PHYSICAL,NEW,627
2024,Jan,OH,ILP,PHYSICAL,NON_NEW,4266
2024,Jan,OH,ILP,PHYSICAL,,0
2024,Jan,OH,ILP,UNKNOWN,NEW,4
2024,Jan,OH,ILP,UNKNOWN,,0
2024,Jan,OH,ILP,,NEW,0
2024,Jan,OH,ILP,,,0
2024,Jan,OH,PDL,DIGITAL,NON_NEW,0
2024,Jan,OH,PDL,PHYSICAL,NON_NEW,0
2024,Jan,OK,ILP,DIGITAL,NEW,330
2024,Jan,OK,ILP,DIGITAL,NON_NEW,760
2024,Jan,OK,ILP,DIGITAL,,0
2024,Jan,OK,ILP,PHYSICAL,NEW,524
2024,Jan,OK,ILP,PHYSICAL,NON_NEW,2014
2024,Jan,OK,ILP,PHYSICAL,,-1
2024,Jan,OK,ILP,UNKNOWN,NEW,1
2024,Jan,OK,ILP,UNKNOWN,,0
2024,Jan,OK,PDL,PHYSICAL,NON_NEW,0
2024,Jan,RI,PDL,DIGITAL,NEW,36
2024,Jan,RI,PDL,DIGITAL,NON_NEW,720
2024,Jan,RI,PDL,DIGITAL,,0
2024,Jan,RI,PDL,PHYSICAL,NEW,153
2024,Jan,RI,PDL,PHYSICAL,NON_NEW,7285
2024,Jan,RI,PDL,PHYSICAL,,0
2024,Jan,RI,PDL,UNKNOWN,NEW,0
2024,Jan,RI,PDL,UNKNOWN,,0
2024,Jan,SC,PDL,DIGITAL,NEW,0
2024,Jan,SC,PDL,DIGITAL,NON_NEW,0
